Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-E-n08_gi_fwd-n07_gi_rev-R1	P01-01-E-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	47.0	50.0	221.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	
P01-01-E-n08_gi_fwd-n08_gi_rev-R1	P01-01-E-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	493.0	0.0	221.0	46.0	14.198782961460447	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n08_gi_fwd-n09_gi_rev-R1	P01-01-E-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19.0	0.0	221.0	46.0	36.84210526315789	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n09_gi_fwd-n07_gi_rev-R1	P01-01-E-n09_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n09_gi_fwd-n08_gi_rev-R1	P01-01-E-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15.0	0.0	220.0	47.0	66.66666666666666	220.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	pass
P01-01-E-n09_gi_fwd-n09_gi_rev-R1	P01-01-E-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	670.0	0.0	220.0	47.0	15.223880597014924	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n10_gi_fwd-n09_gi_rev-R1	P01-01-E-n10_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	219.0	47.0	66.66666666666666	219.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-F-n01_fun_fwd-n04_fun_rev-R1	P01-01-F-n01_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n02_fun_fwd-n03_fun_rev-R1	P01-01-F-n02_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	224.0	60.0	75.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-F-n02_fun_fwd-n05_fun_rev-R1	P01-01-F-n02_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	59.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n03_fun_fwd-n02_fun_rev-R1	P01-01-F-n03_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	223.0	59.0	80.0	223.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-F-n03_fun_fwd-n03_fun_rev-R1	P01-01-F-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1026.0	0.0	223.0	59.0	11.403508771929824	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n03_fun_fwd-n04_fun_rev-R1	P01-01-F-n03_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32.0	0.0	223.0	59.0	40.625	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n03_fun_fwd-n06_fun_rev-R1	P01-01-F-n03_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n04_fun_fwd-n01_fun_rev-R1	P01-01-F-n04_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	60.0	66.66666666666666	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-F-n04_fun_fwd-n02_fun_rev-R1	P01-01-F-n04_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n04_fun_fwd-n03_fun_rev-R1	P01-01-F-n04_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	91.0	0.0	222.0	60.0	14.285714285714285	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n04_fun_fwd-n04_fun_rev-R1	P01-01-F-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12734.0	0.0	222.0	60.0	2.450133500863829	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n04_fun_fwd-n05_fun_rev-R1	P01-01-F-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34.0	0.0	222.0	60.0	20.588235294117645	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-F-n04_fun_fwd-n06_fun_rev-R1	P01-01-F-n04_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	61.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n04_gi_fwd-n07_gi_rev-R1	P01-01-F-n04_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	46.0	50.0	225.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-F-n05_fun_fwd-n02_fun_rev-R1	P01-01-F-n05_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	59.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n05_fun_fwd-n04_fun_rev-R1	P01-01-F-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30.0	0.0	221.0	60.0	26.666666666666668	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n05_fun_fwd-n05_fun_rev-R1	P01-01-F-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1795.0	0.0	221.0	60.0	7.743732590529248	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-F-n05_fun_fwd-n06_fun_rev-R1	P01-01-F-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12.0	0.0	221.0	60.0	33.33333333333333	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n05_gi_fwd-n06_gi_rev-R1	P01-01-F-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12.0	0.0	224.0	46.0	25.0	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n05_gi_fwd-n07_gi_rev-R1	P01-01-F-n05_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13.0	0.0	224.0	46.0	30.76923076923077	224.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n06_fun_fwd-n04_fun_rev-R1	P01-01-F-n06_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	220.0	59.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-F-n06_fun_fwd-n05_fun_rev-R1	P01-01-F-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31.0	0.0	220.0	60.0	38.70967741935484	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n06_fun_fwd-n06_fun_rev-R1	P01-01-F-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2685.0	0.0	220.0	60.0	7.225325884543761	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n06_fun_fwd-n07_fun_rev-R1	P01-01-F-n06_fun_fwd-n07_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9.0	0.0	220.0	60.0	33.33333333333333	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-F-n06_gi_fwd-n04_fun_rev-R1	P01-01-F-n06_gi_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	57.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n06_gi_fwd-n06_gi_rev-R1	P01-01-F-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	289.0	0.0	223.0	47.0	13.148788927335639	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n06_gi_fwd-n07_gi_rev-R1	P01-01-F-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	204.0	0.0	223.0	47.0	15.196078431372548	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n06_gi_fwd-n08_gi_rev-R1	P01-01-F-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	223.0	47.0	25.0	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-F-n07_fun_fwd-n06_fun_rev-R1	P01-01-F-n07_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	219.0	61.0	66.66666666666666	219.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-F-n07_gi_fwd-n06_gi_rev-R1	P01-01-F-n07_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	46.0	33.33333333333333	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	
P01-01-F-n07_gi_fwd-n07_gi_rev-R1	P01-01-F-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1313.0	0.0	222.0	47.0	7.6923076923076925	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-F-n07_gi_fwd-n08_gi_rev-R1	P01-01-F-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38.0	0.0	222.0	47.0	26.31578947368421	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n07_gi_fwd-n09_gi_rev-R1	P01-01-F-n07_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	47.0	66.66666666666666	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-F-n08_gi_fwd-n04_gi_rev-R1	P01-01-F-n08_gi_fwd-n04_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	47.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n08_gi_fwd-n05_fun_rev-R1	P01-01-F-n08_gi_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	57.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n08_gi_fwd-n07_gi_rev-R1	P01-01-F-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	221.0	46.0	34.78260869565217	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-F-n08_gi_fwd-n08_gi_rev-R1	P01-01-F-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1123.0	0.0	221.0	47.0	11.57613535173642	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-F-n08_gi_fwd-n09_gi_rev-R1	P01-01-F-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	221.0	47.0	30.434782608695656	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-F-n09_gi_fwd-n06_gi_rev-R1	P01-01-F-n09_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n09_gi_fwd-n07_gi_rev-R1	P01-01-F-n09_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-F-n09_gi_fwd-n08_gi_rev-R1	P01-01-F-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	220.0	47.0	30.434782608695656	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	fail
P01-01-F-n09_gi_fwd-n09_gi_rev-R1	P01-01-F-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	643.0	0.0	220.0	47.0	17.107309486780714	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-F-n09_gi_fwd-n10_gi_rev-R1	P01-01-F-n09_gi_fwd-n10_gi_rev-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-F-n10_gi_fwd-n09_gi_rev-R1	P01-01-F-n10_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	219.0	47.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n02_fun_fwd-n03_fun_rev-R1	P01-01-G-n02_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	60.0	66.66666666666666	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n03_fun_fwd-n01_fun_rev-R1	P01-01-G-n03_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n03_fun_fwd-n02_fun_rev-R1	P01-01-G-n03_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	223.0	59.0	50.0	223.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	
P01-01-G-n03_fun_fwd-n03_fun_rev-R1	P01-01-G-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	789.0	0.0	223.0	59.0	11.913814955640051	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-G-n03_fun_fwd-n04_fun_rev-R1	P01-01-G-n03_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	58.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n04_fun_fwd-n03_fun_rev-R1	P01-01-G-n04_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-G-n04_fun_fwd-n04_fun_rev-R1	P01-01-G-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	427.0	0.0	222.0	60.0	10.772833723653395	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-G-n04_fun_fwd-n05_fun_rev-R1	P01-01-G-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	222.0	60.0	57.14285714285714	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n04_gi_fwd-n08_gi_rev-R1	P01-01-G-n04_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	225.0	47.0	100.0	225.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n05_fun_fwd-n01_fun_rev-R1	P01-01-G-n05_fun_fwd-n01_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n05_fun_fwd-n04_fun_rev-R1	P01-01-G-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9.0	0.0	221.0	60.0	55.55555555555556	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n05_fun_fwd-n05_fun_rev-R1	P01-01-G-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	610.0	0.0	221.0	60.0	15.081967213114755	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-G-n05_fun_fwd-n06_fun_rev-R1	P01-01-G-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	59.0	100.0	221.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-G-n05_gi_fwd-n06_gi_rev-R1	P01-01-G-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12.0	0.0	224.0	46.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	pass
P01-01-G-n06_fun_fwd-n05_fun_rev-R1	P01-01-G-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	60.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-G-n06_fun_fwd-n06_fun_rev-R1	P01-01-G-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	278.0	0.0	220.0	60.0	17.985611510791365	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-G-n06_gi_fwd-n03_fun_rev-R1	P01-01-G-n06_gi_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n06_gi_fwd-n06_gi_rev-R1	P01-01-G-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	274.0	0.0	223.0	47.0	12.043795620437956	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-G-n06_gi_fwd-n07_gi_rev-R1	P01-01-G-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	223.0	47.0	28.57142857142857	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-G-n06_gi_fwd-n08_gi_rev-R1	P01-01-G-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n06_gi_fwd-n09_gi_rev-R1	P01-01-G-n06_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	46.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n07_gi_fwd-n06_gi_rev-R1	P01-01-G-n07_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	47.0	50.0	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n07_gi_fwd-n07_gi_rev-R1	P01-01-G-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	222.0	46.0	13.043478260869565	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-G-n07_gi_fwd-n08_gi_rev-R1	P01-01-G-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	222.0	47.0	57.14285714285714	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n08_gi_fwd-n07_gi_rev-R1	P01-01-G-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	47.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n08_gi_fwd-n08_gi_rev-R1	P01-01-G-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	212.0	0.0	221.0	46.0	13.679245283018867	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-G-n08_gi_fwd-n09_gi_rev-R1	P01-01-G-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	47.0	66.66666666666666	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-G-n09_gi_fwd-n08_gi_rev-R1	P01-01-G-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	45.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-G-n09_gi_fwd-n09_gi_rev-R1	P01-01-G-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	65.0	0.0	220.0	47.0	33.84615384615385	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-H-n02_fun_fwd-n03_fun_rev-R1	P01-01-H-n02_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	224.0	60.0	60.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-H-n02_fun_fwd-n04_fun_rev-R1	P01-01-H-n02_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n03_fun_fwd-n02_fun_rev-R1	P01-01-H-n03_fun_fwd-n02_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	223.0	60.0	75.0	223.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-H-n03_fun_fwd-n03_fun_rev-R1	P01-01-H-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	790.0	0.0	223.0	59.0	15.316455696202533	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n03_fun_fwd-n04_fun_rev-R1	P01-01-H-n03_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	223.0	59.0	75.0	223.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-H-n04_fun_fwd-n03_fun_rev-R1	P01-01-H-n04_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n04_fun_fwd-n04_fun_rev-R1	P01-01-H-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	510.0	0.0	222.0	60.0	11.96078431372549	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n04_fun_fwd-n05_fun_rev-R1	P01-01-H-n04_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	222.0	60.0	60.0	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-H-n04_fun_fwd-n06_fun_rev-R1	P01-01-H-n04_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n04_gi_fwd-n06_gi_rev-R1	P01-01-H-n04_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	47.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n05_fun_fwd-n04_fun_rev-R1	P01-01-H-n05_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	221.0	60.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-H-n05_fun_fwd-n05_fun_rev-R1	P01-01-H-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	535.0	0.0	221.0	60.0	13.271028037383179	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-H-n05_fun_fwd-n06_fun_rev-R1	P01-01-H-n05_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	60.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-H-n05_gi_fwd-n06_gi_rev-R1	P01-01-H-n05_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	224.0	47.0	57.14285714285714	224.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-H-n05_gi_fwd-n07_gi_rev-R1	P01-01-H-n05_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	46.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n06_fun_fwd-n05_fun_rev-R1	P01-01-H-n06_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	220.0	60.0	80.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
