Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-C-n05_fun_fwd-n04_fun_rev-rc-R1	P01-01-C-n05_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38.0	0.0	221.0	60.0	13.157894736842104	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-C-n05_fun_fwd-n05_fun_rev-rc-R1	P01-01-C-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3079.0	0.0	221.0	60.0	5.81357583631049	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n05_fun_fwd-n06_fun_rev-rc-R1	P01-01-C-n05_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	60.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n05_gi_fwd-n06_gi_rev-rc-R1	P01-01-C-n05_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33.0	0.0	224.0	46.0	30.303030303030305	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n05_gi_fwd-n07_gi_rev-rc-R1	P01-01-C-n05_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	46.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n06_fun_fwd-n05_fun_rev-rc-R1	P01-01-C-n06_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	220.0	60.0	66.66666666666666	220.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n06_fun_fwd-n06_fun_rev-rc-R1	P01-01-C-n06_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	322.0	0.0	220.0	60.0	14.906832298136646	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n05_gi_rev-rc-R1	P01-01-C-n06_gi_fwd-n05_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5.0	0.0	223.0	47.0	40.0	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-C-n06_gi_fwd-n06_gi_rev-rc-R1	P01-01-C-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	706.0	0.0	223.0	47.0	9.631728045325778	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n07_gi_rev-rc-R1	P01-01-C-n06_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31.0	0.0	223.0	47.0	22.58064516129032	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n06_gi_fwd-n08_gi_rev-rc-R1	P01-01-C-n06_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n07_fun_fwd-n06_fun_rev-rc-R1	P01-01-C-n07_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	219.0	61.0	100.0	219.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-C-n07_gi_fwd-n06_gi_rev-rc-R1	P01-01-C-n07_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	46.0	50.0	222.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-C-n07_gi_fwd-n07_gi_rev-rc-R1	P01-01-C-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	188.0	0.0	222.0	47.0	14.893617021276595	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n07_gi_fwd-n08_gi_rev-rc-R1	P01-01-C-n07_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25.0	0.0	222.0	47.0	24.0	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n08_gi_fwd-n07_gi_rev-rc-R1	P01-01-C-n08_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	221.0	46.0	50.0	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-C-n08_gi_fwd-n08_gi_rev-rc-R1	P01-01-C-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	819.0	0.0	221.0	46.0	13.186813186813188	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n08_gi_fwd-n09_gi_rev-rc-R1	P01-01-C-n08_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12.0	0.0	221.0	46.0	41.66666666666667	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-C-n09_gi_fwd-n08_gi_rev-rc-R1	P01-01-C-n09_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13.0	0.0	220.0	47.0	61.53846153846154	220.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	pass
P01-01-C-n09_gi_fwd-n09_gi_rev-rc-R1	P01-01-C-n09_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	321.0	0.0	220.0	47.0	19.626168224299064	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-C-n09_gi_fwd-n10_gi_rev-rc-R1	P01-01-C-n09_gi_fwd-n10_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-C-n10_gi_fwd-n09_gi_rev-rc-R1	P01-01-C-n10_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	47.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n01_fun_fwd-n04_fun_rev-rc-R1	P01-01-D-n01_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n02_fun_fwd-n03_fun_rev-rc-R1	P01-01-D-n02_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-D-n02_fun_fwd-n04_fun_rev-rc-R1	P01-01-D-n02_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	60.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n02_fun_fwd-n05_fun_rev-rc-R1	P01-01-D-n02_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n03_fun_fwd-n01_fun_rev-rc-R1	P01-01-D-n03_fun_fwd-n01_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n03_fun_fwd-n02_fun_rev-rc-R1	P01-01-D-n03_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20.0	0.0	223.0	60.0	55.00000000000001	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	pass
P01-01-D-n03_fun_fwd-n03_fun_rev-rc-R1	P01-01-D-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1661.0	0.0	25-223	59.0	10.355207706201083	221.88260084286574	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass
P01-01-D-n03_fun_fwd-n04_fun_rev-rc-R1	P01-01-D-n03_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34.0	0.0	223.0	59.0	29.411764705882355	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n01_fun_rev-rc-R1	P01-01-D-n04_fun_fwd-n01_fun_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n04_fun_fwd-n02_fun_rev-rc-R1	P01-01-D-n04_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.3	3.0	0.0	222.0	60.0	33.33333333333333	222.0	pass	pass	fail	fail	warn	pass	pass	fail	fail	pass	
P01-01-D-n04_fun_fwd-n03_fun_rev-rc-R1	P01-01-D-n04_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51.0	0.0	222.0	60.0	23.52941176470588	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n04_fun_rev-rc-R1	P01-01-D-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6901.0	0.0	222.0	60.0	2.9850746268656714	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_fun_fwd-n05_fun_rev-rc-R1	P01-01-D-n04_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19.0	0.0	222.0	60.0	26.31578947368421	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n04_gi_fwd-n06_gi_rev-rc-R1	P01-01-D-n04_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n05_fun_fwd-n03_fun_rev-rc-R1	P01-01-D-n05_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n05_fun_fwd-n04_fun_rev-rc-R1	P01-01-D-n05_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44.0	0.0	221.0	60.0	25.0	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	warn
P01-01-D-n05_fun_fwd-n05_fun_rev-rc-R1	P01-01-D-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2598.0	0.0	221.0	60.0	6.235565819861432	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-D-n05_fun_fwd-n06_fun_rev-rc-R1	P01-01-D-n05_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	221.0	60.0	20.0	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n05_gi_fwd-n06_gi_rev-rc-R1	P01-01-D-n05_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21.0	0.0	224.0	46.0	38.095238095238095	224.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n05_gi_fwd-n07_gi_rev-rc-R1	P01-01-D-n05_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	224.0	46.0	66.66666666666666	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n05_gi_fwd-n08_gi_rev-rc-R1	P01-01-D-n05_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	46.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n06_fun_fwd-n05_fun_rev-rc-R1	P01-01-D-n06_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	220.0	60.0	66.66666666666666	220.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n06_fun_fwd-n06_fun_rev-rc-R1	P01-01-D-n06_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	169.0	0.0	220.0	60.0	18.93491124260355	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-D-n06_gi_fwd-n05_gi_rev-rc-R1	P01-01-D-n06_gi_fwd-n05_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	50.0	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n06_gi_fwd-n06_gi_rev-rc-R1	P01-01-D-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	585.0	0.0	223.0	47.0	10.598290598290598	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n06_gi_fwd-n07_gi_rev-rc-R1	P01-01-D-n06_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	74.0	0.0	223.0	47.0	12.162162162162163	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n06_gi_fwd-n08_gi_rev-rc-R1	P01-01-D-n06_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	223.0	47.0	33.33333333333333	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-D-n07_gi_fwd-n06_gi_rev-rc-R1	P01-01-D-n07_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4.0	0.0	222.0	47.0	50.0	222.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-D-n07_gi_fwd-n07_gi_rev-rc-R1	P01-01-D-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	440.0	0.0	222.0	47.0	13.636363636363635	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n07_gi_fwd-n08_gi_rev-rc-R1	P01-01-D-n07_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27.0	0.0	222.0	47.0	25.925925925925924	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n07_gi_fwd-n09_gi_rev-rc-R1	P01-01-D-n07_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-D-n08_gi_fwd-n05_gi_rev-rc-R1	P01-01-D-n08_gi_fwd-n05_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	47.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-D-n08_gi_fwd-n07_gi_rev-rc-R1	P01-01-D-n08_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7.0	0.0	221.0	47.0	57.14285714285714	221.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	
P01-01-D-n08_gi_fwd-n08_gi_rev-rc-R1	P01-01-D-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	574.0	0.0	221.0	46.0	12.717770034843207	221.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-D-n08_gi_fwd-n09_gi_rev-rc-R1	P01-01-D-n08_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	47.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-D-n09_gi_fwd-n08_gi_rev-rc-R1	P01-01-D-n09_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	220.0	46.0	100.0	220.0	pass	pass	pass	fail	warn	pass	pass	pass	fail	pass	
P01-01-D-n09_gi_fwd-n09_gi_rev-rc-R1	P01-01-D-n09_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	73.0	0.0	220.0	47.0	36.986301369863014	220.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-D-n10_gi_fwd-n09_gi_rev-rc-R1	P01-01-D-n10_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	46.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n01_fun_fwd-n03_fun_rev-rc-R1	P01-01-E-n01_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	225.0	60.0	100.0	225.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n02_fun_fwd-n03_fun_rev-rc-R1	P01-01-E-n02_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	224.0	60.0	50.0	224.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n02_fun_fwd-n04_fun_rev-rc-R1	P01-01-E-n02_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	224.0	60.0	100.0	224.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n03_fun_fwd-n02_fun_rev-rc-R1	P01-01-E-n03_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	223.0	59.0	33.33333333333333	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n03_fun_rev-rc-R1	P01-01-E-n03_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2714.0	0.0	223.0	59.0	8.069270449521001	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n04_fun_rev-rc-R1	P01-01-E-n03_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16.0	0.0	223.0	59.0	31.25	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n03_fun_fwd-n05_fun_rev-rc-R1	P01-01-E-n03_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n04_fun_fwd-n02_fun_rev-rc-R1	P01-01-E-n04_fun_fwd-n02_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	59.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n04_fun_fwd-n03_fun_rev-rc-R1	P01-01-E-n04_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35.0	0.0	222.0	60.0	20.0	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_fun_fwd-n04_fun_rev-rc-R1	P01-01-E-n04_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5252.0	0.0	222.0	60.0	3.674790555978675	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_fun_fwd-n05_fun_rev-rc-R1	P01-01-E-n04_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17.0	0.0	222.0	60.0	17.647058823529413	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n04_gi_fwd-n07_gi_rev-rc-R1	P01-01-E-n04_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	225.0	47.0	50.0	225.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n05_fun_fwd-n01_fun_rev-rc-R1	P01-01-E-n05_fun_fwd-n01_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	59.0	100.0	221.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-E-n05_fun_fwd-n03_fun_rev-rc-R1	P01-01-E-n05_fun_fwd-n03_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n05_fun_fwd-n04_fun_rev-rc-R1	P01-01-E-n05_fun_fwd-n04_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37.0	0.0	221.0	60.0	18.91891891891892	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_fun_fwd-n05_fun_rev-rc-R1	P01-01-E-n05_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4237.0	0.0	221.0	60.0	4.909133821099835	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_fun_fwd-n06_fun_rev-rc-R1	P01-01-E-n05_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	60.0	37.5	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	
P01-01-E-n05_gi_fwd-n06_gi_rev-rc-R1	P01-01-E-n05_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11.0	0.0	224.0	46.0	36.36363636363637	224.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n05_gi_fwd-n07_gi_rev-rc-R1	P01-01-E-n05_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	224.0	47.0	50.0	224.0	pass	pass	pass	fail	pass	pass	pass	warn	fail	pass	
P01-01-E-n05_gi_fwd-n08_gi_rev-rc-R1	P01-01-E-n05_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Illumina 1.5	1.0	0.0	224.0	46.0	100.0	224.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n06_fun_fwd-n05_fun_rev-rc-R1	P01-01-E-n06_fun_fwd-n05_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10.0	0.0	220.0	60.0	40.0	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n06_fun_fwd-n06_fun_rev-rc-R1	P01-01-E-n06_fun_fwd-n06_fun_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	344.0	0.0	220.0	60.0	17.441860465116278	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n05_gi_rev-rc-R1	P01-01-E-n06_gi_fwd-n05_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n06_gi_fwd-n06_gi_rev-rc-R1	P01-01-E-n06_gi_fwd-n06_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	199.0	0.0	223.0	47.0	13.06532663316583	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n07_gi_rev-rc-R1	P01-01-E-n06_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	83.0	0.0	223.0	47.0	21.686746987951807	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n06_gi_fwd-n08_gi_rev-rc-R1	P01-01-E-n06_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	223.0	47.0	66.66666666666666	223.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-E-n07_gi_fwd-n07_gi_rev-rc-R1	P01-01-E-n07_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	602.0	0.0	222.0	47.0	9.800664451827243	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-E-n07_gi_fwd-n08_gi_rev-rc-R1	P01-01-E-n07_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23.0	0.0	222.0	46.0	30.434782608695656	222.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n07_gi_fwd-n09_gi_rev-rc-R1	P01-01-E-n07_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-E-n08_gi_fwd-n07_gi_rev-rc-R1	P01-01-E-n08_gi_fwd-n07_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8.0	0.0	221.0	47.0	50.0	221.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	pass	
P01-01-E-n08_gi_fwd-n08_gi_rev-rc-R1	P01-01-E-n08_gi_fwd-n08_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	489.0	0.0	221.0	46.0	13.905930470347649	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-E-n08_gi_fwd-n09_gi_rev-rc-R1	P01-01-E-n08_gi_fwd-n09_gi_rev-rc-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18.0	0.0	221.0	46.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
